codice_articolo,tipo_collo_1,tipo_collo_2,unita_misura_2,operatore_conversione,fattore_conversione
10000088150067      ,REP05,,,*,0.0000
10000088150069      ,REP05,     ,,*,0.0000
10000088150070      ,REP05,     ,,*,0.0000
10000088150071      ,REP05,     ,,*,0.0000
10000088150072      ,REP05,     ,,*,0.0000
10000088150075      ,REP05,     ,,*,0.0000
10000088150076      ,REP05,     ,,*,0.0000
10000088150077      ,REP05,     ,,*,0.0000
10000088150078      ,REP05,     ,,*,0.0000
10000088157001      ,REP05,     ,,*,0.0000
10000088169001      ,REP05,     ,,*,0.0000
1000008817001       ,REP05,     ,,*,0.0000
10000088178003      ,REP05,     ,,*,0.0000
10000088178004      ,REP05,     ,,*,0.0000
10002000F4G         ,REP05,,,*,0.0000
100040X20MT2.20     ,REP01,     ,,*,0.0000
100040X20MT2.20D    ,REP01,     ,,*,0.0000
100050X20MT2.20     ,REP01,     ,,*,0.0000
100050X20MT2.20D    ,REP01,     ,,*,0.0000
100220              ,REP05,     ,,*,0.0000
100230              ,REP05,     ,,*,0.0000
1003400             ,REP05,     ,,*,0.0000
100501GA0003        ,REP05,     ,,*,0.0000
100501GA0021        ,REP05,     ,,*,0.0000
1006400             ,REP05,     ,,*,0.0000
1007505             ,REP05,,,*,0.0000
1008505             ,REP05,     ,,*,0.0000
1008902             ,REP05,     ,,*,0.0000
1009400             ,REP05,     ,,*,0.0000
100M3X1.5           ,REP05,     ,,*,0.0000
100M3X2.5           ,REP05,     ,,*,0.0000
100M4X1.5           ,REP05,     ,,*,0.0000
100M4X2.5           ,REP05,     ,,*,0.0000
101.01L150/E        ,REP05,     ,,*,0.0000
101.05L150          ,REP05,     ,,*,0.0000
101.14L200          ,REP05,     ,,*,0.0000
101.15L500          ,REP05,     ,,*,0.0000
101.15RP            ,REP05,     ,,*,0.0000
101002S35514013     ,REP01,REP01,BR ,/,330.0000
10100PSN00ZNC06     ,REP01,     ,,*,0.0000
101103113           ,REP05,,,*,0.0000
10125               ,REP05,,,*,0.0000
10130010 001        ,REP05,,,*,0.0000
10130011 001        ,REP05,,,*,0.0000
10130510 001        ,REP05,,,*,0.0000
10131010 001        ,REP05,,,*,0.0000
10138               ,REP05,,,*,0.0000
1015400             ,REP05,     ,,*,0.0000
1016DIN933A2        ,REP05,,,*,0.0000
1018400             ,REP05,     ,,*,0.0000
102/10              ,REP05,,,*,0.0000
102/12              ,REP05,,,*,0.0000
102/14              ,REP05,     ,,*,0.0000
102000FEDG40300     ,REP01,     ,,*,0.0000
102000FEZG40300     ,REP01,     ,,*,0.0000
102001Z10010008     ,REP05,,,*,0.0000
102002002020015     ,REP01,REP01,BR ,/,4.0000
102002403924015     ,REP01,REP01,BR ,/,1.0000
102002502525020     ,REP01,REP01,BR ,/,7.0000
102003003030020     ,REP01,REP01,BR ,/,8.0000
1020030603030       ,REP01,REP01,BR ,/,30.0000
102003503535020     ,REP01,REP01,BR ,/,10.0000
102004008004030     ,REP01,REP01,BR ,/,22.0000
102004502330012     ,REP01,REP01,BR ,/,5.0000
102005008005030     ,REP01,REP01,BR ,/,25.0000
102005012005030     ,REP01,REP01,BR ,/,30.0000
102008060X40F08     ,REP01,,,*,0.0000
102008060X40F10     ,REP01,     ,,*,0.0000
102008060X40F12     ,REP01,     ,,*,0.0000
1020080DIAM.030     ,REP01,,,*,0.0000
1020080DIAM.O30     ,REP01,,,*,0.0000
10200ALB000600Z     ,REP01,     ,,*,0.0000
10200CGZ0000085     ,REP01,     ,,*,0.0000
10200CMZ0000061     ,REP01,     ,,*,0.0000
10200L04503025Z     ,REP01,,,*,0.0000
10200PA60NA600Z     ,REP01,     ,,*,0.0000
10200PF60Z6         ,REP01,,,*,0.0000
10200PFL000600Z     ,REP01,     ,,*,0.0000
10200PG5400600Z     ,REP01,,,*,0.0000
10200PGF000600Z     ,REP01,     ,,*,0.0000
10200PGFL00600Z     ,REP01,     ,,*,0.0000
10200PRT300AZ       ,REP01,     ,,*,0.0000
10200PS54AS165D     ,REP01,     ,,*,0.0000
10200PS54AS250D     ,REP01,     ,,*,0.0000
10200PS54AS250Z     ,REP01,     ,,*,0.0000
10200PS54AS600D     ,REP01,     ,,*,0.0000
10200PS54AS600Z     ,REP01,     ,,*,0.0000
10200PS60AE165Z     ,REP01,     ,,*,0.0000
10200PS60AE250Z     ,REP01,     ,,*,0.0000
10200PS60AS165D     ,REP01,     ,,*,0.0000
10200PS60AS165Z     ,REP01,     ,,*,0.0000
10200PS60AS250D     ,REP01,     ,,*,0.0000
10200PS60AS250Z     ,REP01,,,*,0.0000
10200PS60AS600D     ,REP01,     ,,*,0.0000
10200PS60AS600Z     ,REP01,     ,,*,0.0000
10200PS60NA500D     ,REP01,     ,,*,0.0000
10200PS60NA600D     ,REP01,     ,,*,0.0000
10200PS60NA600Z     ,REP01,REP01,kg.,*,16.5000
10200PS60NA722Z     ,REP01,REP01,kg.,*,15.0000
10200PSB000600D     ,REP01,     ,,*,0.0000
10200PSB000600Z     ,REP01,     ,,*,0.0000
10200PSG000600D     ,REP01,     ,,*,0.0000
10200PSG000600Z     ,REP01,     ,,*,0.0000
10200PSH000600Z     ,REP01,     ,,*,0.0000
10200PSL000600D     ,REP01,     ,,*,0.0000
10200PSL000600Z     ,REP01,     ,,*,0.0000
10200PSZ000600Z     ,REP01,     ,,*,0.0000
10200RETPS60AS165Z  ,REP01,,,*,0.0000
10200RETPS60AS165Z62,REP01,,,*,0.0000
10200RETPS60AS250Z  ,REP01,,,*,0.0000
10200RETPS60AS250Z62,REP01,,,*,0.0000
10200TSL60SNA6Z     ,REP01,     ,,*,0.0000
10207020            ,REP05,,,*,0.0000
1020GALBA000000     ,REP01,,,*,0.0000
1020TSL58AS165D     ,REP01,     ,,*,0.0000
1020TSL58AS165Z     ,REP01,     ,,*,0.0000
1020TSL58AS250D     ,REP01,     ,,*,0.0000
1020TSL58AS250Z     ,REP01,     ,,*,0.0000
1020TSL58NA600D     ,REP01,     ,,*,0.0000
1020TSL58NA600Z     ,REP01,     ,,*,0.0000
10210TAP6040PVC     ,REP01,     ,,*,0.0000
1023400             ,REP05,     ,,*,0.0000
102Z02002020015     ,REP01,REP01,BR ,/,4.0000
102Z02002020020     ,REP01,REP01,BR ,/,5.0000
102Z02502525020     ,REP01,REP01,BR ,/,7.0000
102Z03007030020     ,REP01,REP01,BR ,/,6.0000
102Z03008030030     ,REP01,REP01,BR ,/,6.0000
102Z04504545020     ,REP01,REP01,BR ,/,12.0000
102Z05005050030     ,REP01,REP01,BR ,/,20.0000
102Z05008005030     ,REP01,REP01,BR ,/,25.0000
102Z05010005030     ,REP01,REP01,BR ,/,27.0000
102Z05012005030     ,REP01,REP01,BR ,/,30.0000
102Z0TSL50X50ML6    ,REP01,,,*,0.0000
102Z20004008020     ,REP01,REP01,BR ,/,18.0000
103000002090004     ,REP01,REP01,FG ,/,4.0500
103000002090005     ,REP01,REP01,FG ,/,7.0000
1030010002000200    ,REP01,REP01,FG ,/,315.0000
103001250250060     ,REP01,REP01,FG ,/,148.0000
1030404-5640        ,REP05,,,*,0.0000
1030LP00000H10      ,REP01,,,*,0.0000
1031500300006       ,REP01,,FG ,*,212.0000
1031500TM08         ,REP01,REP01,FG ,/,29.1000
103896              ,REP05,     ,,*,0.0000
103A01000200020     ,REP01,REP01,FG ,/,13.0000
103A0125250020      ,REP01,REP01,FG ,/,21.0000
103A01500300020     ,REP01,REP01,FG ,/,27.0000
103AB08             ,REP01,REP01,FG ,/,24.0000
103BF06LP           ,REP01,REP01,FG ,/,18.0000
103BF08             ,REP01,REP01,FG ,/,24.0000
103BG06             ,REP01,REP01,FG ,/,18.0000
103BG08             ,REP01,REP01,FG ,/,24.0000
103BH1013           ,REP01,REP01,FG ,/,18.0000
103BP08             ,REP01,REP01,FG ,/,18.0000
103EZ1000200020     ,REP01,REP01,FG ,/,37.0000
103EZ1250250020     ,REP01,REP01,FG ,/,57.0000
103EZ1250250030     ,REP01,REP01,FG ,/,82.0000
103K2000BGBGCM05S   ,REP04,     ,,*,0.0000
103K2000BGBGCM10    ,REP04,     ,,*,0.0000
103K2000BGBGCM10S   ,REP04,     ,,*,0.0000
103K2000BGBGCM3     ,REP04,,,*,0.0000
103K2000BGBGCM4     ,REP04,,,*,0.0000
103K2000BGBGCM4FL   ,REP04,     ,,*,0.0000
103K2000BGBGCM5I    ,REP04,,,*,0.0000
103K2000BGBGCM6     ,REP04,     ,,*,0.0000
103K2000BGBGCM8     ,REP04,     ,,*,0.0000
103K2000BGBGCM8I    ,REP04,     ,,*,0.0000
103K2000BGBGCM9     ,REP04,,,*,0.0000
103K2000VMVMCM4     ,REP04,     ,,*,0.0000
103K200C00BGCM03    ,REP04,,,*,0.0000
103K200CBGBGCM03    ,REP04,     ,,*,0.0000
103K200CBGBGCM04    ,REP04,,,*,0.0000
103K200CBGBGCM05    ,REP04,     ,,*,0.0000
103K200CBGBGCM05F   ,REP04,     ,,*,0.0000
103K200CBGBGCM06    ,REP04,     ,,*,0.0000
103K200CBGBGCM08    ,REP04,     ,,*,0.0000
103K200CBGBGCM08F   ,REP04,,,*,0.0000
103K200CBGBGCM10    ,REP04,     ,,*,0.0000
103K200CBGBGCM10F   ,REP04,     ,,*,0.0000
103K200CBGBGCM10S   ,REP04,     ,,*,0.0000
103K200CBGBGCM12    ,REP04,     ,,*,0.0000
103K200CG9ACBGCM10  ,REP04,,,*,0.0000
103K200CRSBGCM03    ,REP04,     ,,*,0.0000
103K200CRSBGCM04    ,REP04,,,*,0.0000
103K200CRSBGCM05    ,REP04,     ,,*,0.0000
103K200CRSBGCM06    ,REP04,     ,,*,0.0000
103K200CRSBGCM08    ,REP04,     ,,*,0.0000
103K200CRSBGCM10    ,REP04,     ,,*,0.0000
103K200CRSBGCM12    ,REP04,     ,,*,0.0000
103K200CRSBGPCM04   ,REP04,     ,,*,0.0000
103K200CTMBGCM04    ,REP04,,,*,0.0000
103K200CTMBGCM08    ,REP04,     ,,*,0.0000
103K200CVMBGCM04    ,REP04,     ,,*,0.0000
103K200CVMBGCM06    ,REP04,     ,,*,0.0000
103K200CVMBGCM08    ,REP04,     ,,*,0.0000
103K200POLICARG95   ,REP04,     ,,*,0.0000
103K200VRRS00M04    ,REP04,     ,,*,0.0000
103KLAMIERCOPPO     ,REP04,,FG ,/,6.7600
103KLAMIERCOPPO335  ,REP04,,FG ,/,3.4840
103KLAMIERCOPPO370  ,REP04,,FG ,/,3.8480
103KLAMIERCOPPO405  ,REP04,,FG ,/,4.2120
103KLAMIERCOPPO475  ,REP04,,FG ,/,4.9400
103KLAMIERCOPPO510  ,REP04,,FG ,/,5.3040
103KLAMIERCOPPO580  ,REP04,,FG ,/,6.0320
103KLAMIERCOPPO615  ,REP04,,FG ,/,6.3960
103RS08             ,REP01,REP01,FG ,/,24.0000
103S01000200030     ,REP01,REP01,FG ,/,48.0000
103S01500300050     ,REP01,REP01,FG ,/,177.0000
103SP2000600006     ,REP01,REP01,FG ,/,576.0000
103SP2000600008     ,REP01,REP01,FG ,/,770.0000
103SP2000600010     ,REP01,REP01,FG ,/,960.0000
103SP2000600012     ,REP01,REP01,FG ,/,1100.0000
103SP2000600014     ,REP01,REP01,FG ,/,1320.0000
103SP2000600016     ,REP01,REP01,FG ,/,1500.0000
103SP2450600010     ,REP01,REP01,FG ,/,1180.0000
103SP2500600008     ,REP01,REP01,FG ,/,960.0000
103SP2500600010     ,REP01,,FG ,/,1200.0000
103SP2500600012     ,REP01,,FG ,/,1440.0000
103SP2500600016     ,REP01,REP01,FG ,/,1846.0000
103TM08             ,REP01,REP01,FG ,/,24.0000
103VD08             ,REP01,REP01,FG ,/,24.0000
10400000001A015     ,REP01,REP01,BR ,/,6.0000
10400000001B015     ,REP01,REP01,BR ,/,6.0000
10400000001C015     ,REP01,REP01,BR ,/,6.0000
10400000002A015     ,REP01,REP01,BR ,/,6.0000
10400000002B015     ,REP01,REP01,BR ,/,6.0000
10400000002D020     ,REP01,REP01,BR ,/,6.0000
10400000002Z015     ,REP01,REP01,BR ,/,6.0000
10400000011A015     ,REP01,REP01,BR ,/,6.0000
10400000011B015     ,REP01,REP01,BR ,/,6.0000
10400000011C015     ,REP01,REP01,BR ,/,6.0000
10400000016A015     ,REP01,REP01,BR ,/,6.0000
10400000016B015     ,REP01,REP01,BR ,/,6.0000
10400000016D020     ,REP01,REP01,BR ,/,6.0000
10400000016Z015     ,REP01,REP01,BR ,/,6.0000
104000000MT9015     ,REP01,     ,,*,0.0000
10400000SF1B015     ,REP01,REP01,BR ,/,6.0000
10400000SF3B015     ,REP01,REP01,BR ,/,6.0000
104000040020015     ,REP01,REP01,BR ,/,7.4400
104000040020020     ,REP01,REP01,BR ,/,9.7800
104000050010015     ,REP01,,BR ,/,7.0545
104000KP11/00102    ,REP04,     ,FG ,/,4.2000
104000KP11/00102ML2 ,REP04,,FG ,/,2.1000
104000KP11/00102ML5 ,REP04,,FG ,/,5.2500
104000KP11/00102ML6 ,REP04,     ,FG ,/,6.3000
104000KP11/00102ML65,REP04,,FG ,/,6.8250
104000KP11/00102ML7 ,REP04,     ,FG ,/,7.3500
104000KP11/00102ML8 ,REP04,,FG ,/,8.4000
104000KP11/00102OPML,REP04,,FG ,/,4.2000
104000KT01/8004     ,REP01,,,*,0.0000
104000KT01/8005     ,REP01,,,*,0.0000
104000KT01/8005O    ,REP01,,,*,0.0000
104000KT01/8006     ,REP01,,,*,0.0000
1040100016.0001     ,REP01,,BR ,/,6.0000
1040100018.0020     ,REP01,REP01,BR ,/,6.0000
10401000180010      ,REP01,     ,,*,0.0000
1040100020.0020     ,REP01,REP01,BR ,/,6.0000
1040100021.3020     ,REP01,REP01,BR ,/,6.0000
1040100021.3025     ,REP01,REP01,BR ,/,6.0000
1040100022.0015     ,REP01,,BR ,/,6.0000
1040100025.0020     ,REP01,REP01,BR ,/,6.0000
1040100026.9020     ,REP01,REP01,BR ,/,6.0000
1040100026.9030     ,REP01,REP01,BR ,/,6.0000
1040100030.0015     ,REP01,REP01,BR ,/,6.0000
1040100032.0020     ,REP01,REP01,BR ,/,6.0000
1040100033.0050     ,REP01,REP01,BR ,/,12.1200
1040100033.7020     ,REP01,REP01,BR ,/,6.0000
1040100033.7022-999 ,REP01,REP01,BR ,/,7.4200
1040100033.7030     ,REP01,REP01,BR ,/,6.0000
1040100033.7050S355 ,REP01,     ,BR ,/,22.2000
1040100038.0020     ,REP01,REP01,BR ,/,6.0000
1040100040.0020     ,REP01,REP01,BR ,/,6.0000
1040100040.0020-999 ,REP01,REP01,BR ,/,7.2000
1040100040.0025     ,REP01,REP01,BR ,/,6.0000
1040100040.0030     ,REP01,REP01,BR ,/,6.0000
1040100042.4020     ,REP01,REP01,BR ,/,6.0000
1040100042.4025     ,REP01,REP01,BR ,/,6.0000
1040100042.4030     ,REP01,REP01,BR ,/,6.0000
1040100048.0030     ,REP01,REP01,BR ,/,6.0000
1040100048.3020     ,REP01,REP01,BR ,/,6.0000
1040100048.3030     ,REP01,REP01,BR ,/,6.0000
1040100048.3165-999 ,REP01,REP01,BR ,/,6.4200
1040100060.0020     ,REP01,REP01,BR ,/,6.0000
1040100060.0030     ,REP01,REP01,BR ,/,6.0000
1040100060.3015     ,REP01,REP01,BR ,/,6.0000
1040100060.3020     ,REP01,REP01,BR ,/,6.0000
1040100060.3025     ,REP01,REP01,BR ,/,6.0000
1040100060.3030     ,REP01,REP01,BR ,/,6.0000
1040100070.0030     ,REP01,REP01,BR ,/,6.0000
1040100070.0040     ,REP01,REP01,BR ,/,6.0000
1040100076.0050S355 ,REP01,REP01,BR ,/,6.0000
1040100076.1020     ,REP01,REP01,BR ,/,6.0000
1040100076.1030     ,REP01,REP01,BR ,/,6.0000
1040100080.0020     ,REP01,REP01,BR ,/,6.0000
1040100083.0020     ,REP01,REP01,BR ,/,6.0000
1040100088.9020     ,REP01,REP01,BR ,/,6.0000
1040100088.9030     ,REP01,REP01,BR ,/,6.0000
1040100088.9040     ,REP01,REP01,BR ,/,6.0000
1040100088.9071-999 ,REP01,REP01,BR ,/,6.0000
1040100089.0050     ,REP01,REP01,BR ,/,6.0000
1040100089.0050S355 ,REP01,REP01,BR ,/,6.0000
1040100101.6020     ,REP01,REP01,BR ,/,6.0000
1040100101.6030     ,REP01,REP01,BR ,/,6.0000
1040100101.6040     ,REP01,REP01,BR ,/,6.0000
1040100101.6060-999 ,REP01,REP01,BR ,/,12.0050
1040100102.0030     ,REP01,REP01,BR ,/,6.0000
1040100114.3030     ,REP01,REP01,BR ,/,6.0000
1040100114.3040     ,REP01,REP01,BR ,/,6.0000
1040100139.0080S355 ,REP01,REP01,BR ,/,6.0000
1040100150.0030     ,REP01,REP01,BR ,/,66.0000
104010015010015     ,REP01,REP01,BR ,/,6.0000
104010015015015     ,REP01,REP01,BR ,/,6.0000
104010015015020     ,REP01,REP01,BR ,/,6.0000
104010020010015     ,REP01,REP01,BR ,/,6.0000
104010020015015     ,REP01,REP01,BR ,/,6.0000
104010020015020     ,REP01,REP01,BR ,/,6.0000
104010020020015     ,REP01,REP01,BR ,/,6.0000
104010020020020     ,REP01,REP01,BR ,/,6.0000
104010020020030     ,REP01,REP01,BR ,/,6.0000
1040100219.0050     ,REP01,REP01,BR ,/,6.0000
104010025015015     ,REP01,REP01,BR ,/,6.0000
104010025015020     ,REP01,REP01,BR ,/,6.0000
104010025025020     ,REP01,REP01,BR ,/,6.0000
104010025025030     ,REP01,REP01,BR ,/,6.0000
1040100300.0040     ,REP01,REP01,BR ,/,184.0000
104010030010015     ,REP01,REP01,BR ,/,6.0000
104010030010020     ,REP01,REP01,BR ,/,6.0000
104010030015015     ,REP01,REP01,BR ,/,6.0000
104010030015020     ,REP01,REP01,BR ,/,6.0000
104010030015030     ,REP01,REP01,BR ,/,6.0000
104010030020015     ,REP01,REP01,BR ,/,6.0000
104010030020020     ,REP01,REP01,BR ,/,6.0000
104010030020030     ,REP01,REP01,BR ,/,6.0000
104010030030015     ,REP01,REP01,BR ,/,6.0000
104010030030020     ,REP01,REP01,BR ,/,6.0000
104010030030030     ,REP01,REP01,BR ,/,6.0000
104010030030040     ,REP01,REP01,BR ,/,6.0000
104010035015020     ,REP01,REP01,BR ,/,6.0000
104010035020020     ,REP01,REP01,BR ,/,6.0000
104010035025020     ,REP01,REP01,BR ,/,6.0000
104010035035015     ,REP01,REP01,BR ,/,6.0000
104010035035020     ,REP01,REP01,BR ,/,6.0000
104010035035030     ,REP01,REP01,BR ,/,6.0000
104010040010015     ,REP01,REP01,BR ,/,6.0000
104010040010020     ,REP01,REP01,BR ,/,6.0000
104010040015015     ,REP01,REP01,BR ,/,6.0000
104010040015020     ,REP01,REP01,BR ,/,6.0000
104010040020020     ,REP01,REP01,BR ,/,6.0000
104010040020030     ,REP01,REP01,BR ,/,6.0000
104010040025030     ,REP01,REP01,BR ,/,6.0000
104010040030020     ,REP01,REP01,BR ,/,6.0000
104010040030030     ,REP01,REP01,BR ,/,6.0000
104010040040015     ,REP01,REP01,BR ,/,6.0000
104010040040020     ,REP01,REP01,BR ,/,6.0000
104010040040030     ,REP01,REP01,BR ,/,6.0000
104010040040040     ,REP01,REP01,BR ,/,6.0000
104010040F40015     ,REP01,REP01,,/,0.0000
104010045045020     ,REP01,REP01,BR ,/,6.0000
104010045045030     ,REP01,REP01,BR ,/,6.0000
104010050010020     ,REP01,REP01,BR ,/,6.0000
104010050015020     ,REP01,REP01,BR ,/,6.0000
104010050020020     ,REP01,REP01,BR ,/,6.0000
104010050020030     ,REP01,REP01,BR ,/,6.0000
104010050025020     ,REP01,REP01,BR ,/,6.0000
104010050025030     ,REP01,REP01,BR ,/,6.0000
104010050030020     ,REP01,REP01,BR ,/,6.0000
104010050030030     ,REP01,REP01,BR ,/,6.0000
104010050040015     ,REP01,REP01,BR ,/,6.0000
104010050040020     ,REP01,REP01,BR ,/,6.0000
104010050040030     ,REP01,REP01,BR ,/,6.0000
104010050050020     ,REP01,REP01,BR ,/,6.0000
104010050050030     ,REP01,REP01,BR ,/,6.0000
104010050050030-999 ,REP01,REP01,BR ,/,7.1500
104010050050040     ,REP01,REP01,BR ,/,6.0000
104010050050050     ,REP01,REP01,BR ,/,6.0000
104010050050060     ,REP01,REP01,BR ,/,6.0000
104010060015020     ,REP01,REP01,BR ,/,6.0000
104010060020020     ,REP01,REP01,BR ,/,6.0000
104010060020030     ,REP01,REP01,BR ,/,6.0000
104010060025020     ,REP01,REP01,BR ,/,6.0000
104010060030020     ,REP01,REP01,BR ,/,6.0000
104010060030030     ,REP01,REP01,BR ,/,6.0000
104010060030040     ,REP01,REP01,BR ,/,6.0000
104010060040020     ,REP01,REP01,BR ,/,6.0000
104010060040030     ,REP01,REP01,BR ,/,6.0000
104010060040030-999 ,REP01,REP01,BR ,/,5.6000
104010060050020     ,REP01,REP01,BR ,/,6.0000
104010060060020     ,REP01,REP01,BR ,/,6.0000
104010060060030     ,REP01,REP01,BR ,/,6.0000
104010060060040     ,REP01,REP01,BR ,/,6.0000
104010060060050     ,REP01,REP01,BR ,/,6.0000
104010070020020     ,REP01,REP01,BR ,/,6.0000
104010070020030     ,REP01,REP01,BR ,/,6.0000
104010070030020     ,REP01,REP01,BR ,/,6.0000
104010070030030     ,REP01,REP01,BR ,/,6.0000
104010070040020     ,REP01,REP01,BR ,/,6.0000
104010070040030     ,REP01,REP01,BR ,/,6.0000
104010070040040     ,REP01,REP01,BR ,/,6.0000
104010070050020     ,REP01,REP01,BR ,/,6.0000
104010070050030     ,REP01,REP01,BR ,/,6.0000
104010070070020     ,REP01,REP01,BR ,/,6.0000
104010070070030     ,REP01,REP01,BR ,/,6.0000
104010070070040     ,REP01,REP01,BR ,/,6.0000
104010080020020     ,REP01,REP01,BR ,/,6.0000
104010080020030     ,REP01,REP01,BR ,/,6.0000
104010080030020     ,REP01,REP01,BR ,/,6.0000
104010080030030     ,REP01,REP01,BR ,/,6.0000
104010080040020     ,REP01,REP01,BR ,/,6.0000
104010080040030     ,REP01,REP01,BR ,/,6.0000
104010080040040     ,REP01,REP01,BR ,/,6.0000
104010080050020     ,REP01,REP01,BR ,/,6.0000
104010080050030     ,REP01,REP01,BR ,/,6.0000
104010080050040     ,REP01,REP01,BR ,/,6.0000
104010080050040-999 ,REP01,REP01,BR ,/,12.0050
104010080050050-999 ,REP01,REP01,BR ,/,12.0000
104010080060020     ,REP01,REP01,BR ,/,6.0000
104010080060030     ,REP01,REP01,BR ,/,6.0000
104010080060050     ,REP01,REP01,BR ,/,6.0000
104010080080020     ,REP01,REP01,BR ,/,6.0000
